ignore,publish,id,track,chords,key,album,artists,composer,language,loop_start,loop_end,title,channel,upload_date,uploader,baritone,id_related
1,0,4qJDs1yXSNU,Strumming Chords,,,"A, F#M, D & E7",1Min Ukulele Lesson,,Hindi,0.0,60.0,"Strumming Chords | A, F#m, D & E7 | 1min Ukulele Lesson For Beginners",UCXNmFZc8m5w0tQbpMs6rGyA,20210104,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,iLYvF0PINn4,Strumming Chords,,,"C, F, G, Am",1 Min Ukulele Lesson,,Hindi,0.0,75.0,"Strumming Chords | C, F, G, Am | 1 min Ukulele Lesson For Beginners",UCXNmFZc8m5w0tQbpMs6rGyA,20210103,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,0qesqeO-bAk,Strumming Chords,,,"D, G, Bm & A",1 Min Ukulele Lesson,,Hindi,0.0,64.0,"Strumming Chords | D, G, Bm & A | 1 min Ukulele Lesson For Beginners",UCXNmFZc8m5w0tQbpMs6rGyA,20210103,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,SaluFp-LCrs,Strumming Chords,,,"F, Bb, C7 & Dm",1 Min Ukulele Lesson,,Hindi,0.0,62.0,"Strumming Chords | F, Bb, C7 & Dm | 1 min Ukulele Lesson For Beginners",UCXNmFZc8m5w0tQbpMs6rGyA,20210103,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,awbfCmNNt3I,"Strumming Chords G, C, Em & D7",,,1Min Ukulele Lesson,,,Hindi,0.0,61.0,"Strumming Chords G, C, Em & D7 | 1min Ukulele Lesson For Beginners",UCXNmFZc8m5w0tQbpMs6rGyA,20210104,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,hAweVYauu4E,Sugar-Ukelele Cover,,,With Chords,,,Hindi,0.0,71.0,Sugar-Ukelele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200506,One String by Priyanka Ravindran,0.0,
1,0,GzW5stySN9o,Summer Of 69,,,,,,Bengali,0.0,307.0,Summer of 69 Easy Ukulele Tutorial,UC6PY2h7NZP_fGKFpIIGmwwg,20180331,Nabid Alam,0.0,
1,0,ZEWBJBPvBOA,Suspended Chords,,,Lesson 10,Baritone Ukulele,,Hindi,0.0,615.0,SUSPENDED CHORDS | LESSON 10 | BARITONE UKULELE,UCpxZQKj_Gwldx5vOYnRHIIw,20210206,Ukulele Adda,1.0,
1,0,R0N_v8uj114,Talking To The Moon,,,Bruno Mars) - Ukulele Cover (With Chords,,,Hindi,0.0,142.0,Talking To The Moon (Bruno Mars) - Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20201027,One String by Priyanka Ravindran,0.0,
1,0,yCxZrFIa80w,The Art Of Strumming & Singing Together,,,,,,Hindi,0.0,558.0,The Art Of Strumming & Singing Together | Easy Ukulele Tutorial(HINDI),UCXNmFZc8m5w0tQbpMs6rGyA,20171124,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,naUqYGb2kqs,This Old Man,,,1Min Ukulele Lesson,,,Hindi,0.0,45.0,This Old Man | 1min Ukulele Lesson For Beginners,UCXNmFZc8m5w0tQbpMs6rGyA,20210110,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,h5QhnkqoQRc,Titanium,,,Nothing But The Beat,"David Guetta, Sia",,Hindi,0.0,359.0,"Titanium Ukulele Tutorial | David Guetta, Sia | Shivanaay",UCMsX4epw3cck3D3Jy0oy_zg,20201018,Shivanaay,0.0,
1,0,FuMseyXZSwg,"Today'S Tutorial Is Moved To Tomorrow Same Time, Coz Of Internet Issues, Sorry❤️",,,,,,Hindi,0.0,603.0,"Today's tutorial is moved to tomorrow same time, coz of internet issues, Sorry❤️",UC8JGJmLrRlz5Kf9GguiCq6g,20201115,One String by Priyanka Ravindran,0.0,
1,0,x3b5mwfEGqk,Top 10 Hindi Love Songs,,,4 Chords Only,Ukulele Cover & Tutorial,,Hindi,0.0,267.0,TOP 10 HINDI LOVE SONGS | 4 CHORDS ONLY | UKULELE COVER & TUTORIAL,UCTxnAa2uGE2lk1CSfL8Amjw,20200808,the chashmish,0.0,
1,0,hFjCeA-_g-0,Tu Hi Re & Uyire - Ukulele Cover,,,With Chords,,,Hindi,0.0,176.0,Tu Hi Re & Uyire - Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200930,One String by Priyanka Ravindran,0.0,
1,0,3QYvUth_72g,Types Of Ukulele ~,,,Ukulele Package ~,( In Hindi),,Hindi,0.0,235.0,Types of Ukulele ~ Beginner Ukulele Package ~ Ukulele Tutorial ( in hindi),UC8LY9RfQk75FaLSqV2b8aKg,20201018,heyitzola,0.0,
1,0,t8WMZ9LIG-U,Waiting For Tonight,,,On The 6,Jennifer Lopez,,Hindi,0.0,127.0,Waiting For Tonight | Jennifer Lopez | Easy Acoustic Guitar Tutorial,UChYG9VnF6VjXy4IJMwyt9hA,20190425,Avni Kulshreshtha,0.0,
1,0,1Jn93YGpMRM,Wake Me Up When September Ends ~ Ukulele Cover And,,,~,Uke Tutorial,,Hindi,0.0,115.0,Wake me up when September ends ~ Ukulele cover and Playalong ~ Easy uke tutorial,UC8LY9RfQk75FaLSqV2b8aKg,20200415,heyitzola,0.0,
1,0,sONLH2ranak,Warm Up,,,1 Min Ukulele Lesson,,,Hindi,0.0,61.0,Warm Up | 1 min Ukulele Lesson For Beginners,UCXNmFZc8m5w0tQbpMs6rGyA,20210101,BollyUke - Bollywood Ukulele Tutorials,0.0,
1,0,mK2yXOVkWZc,What A Wonderful World-Ukulele Cover,,,With Chords,,,Hindi,0.0,114.0,What a Wonderful World-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20201209,One String by Priyanka Ravindran,0.0,
1,0,c_-RTJZdywg,What They'Ll Say About Us - Ukulele Cover,,,With Chords,,,Hindi,0.0,137.0,What They'll Say About Us - Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20200924,One String by Priyanka Ravindran,0.0,
1,0,sM1QDHpnnKM,While My Guitar Gently Weeps ~ The Beatles ~ Ukulele Cover And,,,~,Uke Lesson,,Hindi,0.0,159.0,While my Guitar gently weeps ~ The Beatles ~ Ukulele Cover and Play along ~ Easy uke lesson,UC8LY9RfQk75FaLSqV2b8aKg,20200516,heyitzola,0.0,
1,0,YIinoMkXaS4,Who'D Have Known,,,It,Lily Allen,,Hindi,0.0,260.0,Who'd have known | Lily Allen | Easy Ukulele Tutorial |,UChYG9VnF6VjXy4IJMwyt9hA,20170606,Avni Kulshreshtha,0.0,
1,0,BC-2K-8U7Ow,With You For You,,,Prateek Kuhad,Hindi Ukulele Lesson,,Hindi,0.0,478.0,With You For You | Prateek Kuhad | Hindi Ukulele Lesson | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20190829,ukeguide,0.0,
1,0,7NZTSe1nr4w,Yellow,,,Coldplay,,,Hindi,0.0,1133.0,Yellow | Coldplay | Playalong |  Ukulele Tutorial | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20191030,Sayali Tank,0.0,
1,0,P9wv3hdLsh4,Yellow,,,Coldplay)-Ukulele Cover (With Chords,,,Hindi,0.0,178.0,Yellow (Coldplay)-Ukulele Cover (with chords),UC8JGJmLrRlz5Kf9GguiCq6g,20201102,One String by Priyanka Ravindran,0.0,
1,0,otlqk4VUgxU,You Don'T Even Know Me ~ Faouzia ~ Ukulele Cover &,,,~,Uke Tutorial,,Hindi,0.0,168.0,You don't even know me ~ Faouzia ~ Ukulele Cover & Playalong ~ Easy uke tutorial,UC8LY9RfQk75FaLSqV2b8aKg,20201001,heyitzola,0.0,
1,0,h9_N-6VcocQ,Zombie,"Em,C,G,D",,Cranberries,,,Hindi,0.0,517.0,Zombie(Cranberries) Ukulele Tutorial with Playalong.. Easiest song to play?,UCJjV2CHB58Xerdqbwyka7QA,20210113,Sayali Tank,0.0,
1,0,-6BDtd-pn40,,,,,,,,0.0,129.0,"Ghungroo Song | WAR | Hritik Roshan, Vaani Kapoor, Tiger Shroff |COVER | Shivanaay",UCMsX4epw3cck3D3Jy0oy_zg,20190906,Shivanaay,,
1,0,-78DPhQOTNY,,,,,,,,0.0,43.0,Ajeeb dastan hai yeh | Lata Mangeshkar | Ukulele Cover |,UChYG9VnF6VjXy4IJMwyt9hA,20170330,Avni Kulshreshtha,,
1,0,-AKVvr_oJ7M,,,,,,,,0.0,86.0,Dooba Dooba Rehta Hun,UC8JGJmLrRlz5Kf9GguiCq6g,20180213,One String by Priyanka Ravindran,,
1,0,-BBOSizezfk,,,,,,,,0.0,78.0,Humsafar,UC8JGJmLrRlz5Kf9GguiCq6g,20180119,One String by Priyanka Ravindran,,
1,0,-HMCtbT1fig,,,,,,,,0.0,196.0,khudi Ka sirr-e-nihan - kalam-e-Iqbal - ukulele cover.,UCCHSNlm8UTsY_8sUoEAH5sA,20201030,Hassan Khan,,
1,0,-JkUYmcXxy0,,,,,,,,0.0,124.0,Teri Deewani - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200317,One String by Priyanka Ravindran,,
1,0,-ePZkZ5FGl4,,,,,,,,0.0,90.0,Sham | Aisha | Pure Ukulele Cover| ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20191128,ukeguide,,
1,0,-r2pr7t1AA0,,,,,,,,0.0,3220.0,Shallow ❤️,UC8JGJmLrRlz5Kf9GguiCq6g,20201122,One String by Priyanka Ravindran,,
1,0,-uGf3lAcD-A,,,,,,,,0.0,207.0,Likhe jo khat tujhe | Mohammad Rafi | Kanyadaan | Ukulele Cover,UChYG9VnF6VjXy4IJMwyt9hA,20210310,Avni Kulshreshtha,,
1,0,-w2hVazVc2I,,,,,,,,0.0,81.0,Wada Karo Nahin Chhodoge Tum Mera Saath | Short Piano Cover,UChYG9VnF6VjXy4IJMwyt9hA,20190726,Avni Kulshreshtha,,
1,0,05zKd6o1zlE,,,,,,,,0.0,864.0,Exciting Announcement.! Should I use Plectrum on Ukulele? Solution for sweaty hands?,UCJjV2CHB58Xerdqbwyka7QA,20201031,Sayali Tank,,
1,0,07kmNGSAVjw,,,,,,,,0.0,64.0,I created CHUPKE SE INTRO with UKULELE and 🙄 | A R RAHMAN | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20210204,ukeguide,,
1,0,0ADzt1NT8ww,,,,,,,,0.0,136.0,How to play E7 chord on Ukulele | #21daysofukechords,UCJjV2CHB58Xerdqbwyka7QA,20190709,Sayali Tank,,
1,0,0CnOePYy_N0,,,,,,,,0.0,111.0,Are you Alright,UC8JGJmLrRlz5Kf9GguiCq6g,20190813,One String by Priyanka Ravindran,,
1,0,0DYdzU4m4NA,,,,,,,,0.0,97.0,Aarorum,UC8JGJmLrRlz5Kf9GguiCq6g,20180909,One String by Priyanka Ravindran,,
1,0,0DZXmjIGmkM,,,,,,,,0.0,185.0,How to play D7 chord on Ukulele | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20190706,Sayali Tank,,
1,0,0SgE1ifsn4g,,,,,,,,0.0,345.0,Kala KA-15S-S Satin Spruce Soprano Ukulele Review,UCJjV2CHB58Xerdqbwyka7QA,20200303,Sayali Tank,,
1,0,0ZH6dI45iEs,,,,,,,,0.0,211.0,Saiyaan Piano Cover | Kailash Kher | Avni Kulshreshtha,UChYG9VnF6VjXy4IJMwyt9hA,20191120,Avni Kulshreshtha,,
1,0,0gFUVm2yxQw,,,,,,,,0.0,69.0,Sai Bhajan:Ganga jatadhara,UC8JGJmLrRlz5Kf9GguiCq6g,20171221,One String by Priyanka Ravindran,,
1,0,0nGh3MvTiJs,,,,,,,,0.0,631.0,Ukebox Ep.3 | Ukulele Basics For Beginners (HINDI) | BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20180408,BollyUke - Bollywood Ukulele Tutorials,,
1,0,0rhAGkL8pAU,,,,,,,,0.0,64.0,Tujhse Naraaz Nahi Zindagi - Ukulele Cover,UCTxnAa2uGE2lk1CSfL8Amjw,20210102,the chashmish,,
1,0,0vojGSfHwkE,,,,,,,,0.0,71.0,Gulabi Aankhen | Piano Cover,UChYG9VnF6VjXy4IJMwyt9hA,20171018,Avni Kulshreshtha,,
1,0,1FtCTCo4BDM,,,,,,,,0.0,229.0,Don't Let Me Down - The Chainsmokers | Sayali Tank Cover,UCJjV2CHB58Xerdqbwyka7QA,20170527,Sayali Tank,,
1,0,1Ha6O6sNVVY,,,,,,,,0.0,75.0,Give me some sunshine,UC8JGJmLrRlz5Kf9GguiCq6g,20180715,One String by Priyanka Ravindran,,
1,0,1Xj1DvImUpE,,,,,,,,0.0,214.0,Pyaasi - Ukelele Cover (LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200216,One String by Priyanka Ravindran,,
1,0,1cHQZXMhJPo,,,,,,,,0.0,74.0,Raabta,UC8JGJmLrRlz5Kf9GguiCq6g,20171215,One String by Priyanka Ravindran,,
1,0,1kWQLJh5jYQ,,,,,,,,0.0,449.0,Tiktok Vs Youtube?? Tunning Problem ? Singing problem?,UCJjV2CHB58Xerdqbwyka7QA,20200613,Sayali Tank,,
1,0,1swrfhGY1No,,,,,,,,0.0,198.0,Kahe Tarsaye Jiyara | #AaiTunes | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200103,Shivanaay,,
1,0,1u21ZB09ri0,,,,,,,,0.0,2440.0,Happy Father's Day | BollyUke Live | 21.06.2020 | 8pm - 8:40pm IST,UCXNmFZc8m5w0tQbpMs6rGyA,20200621,BollyUke - Bollywood Ukulele Tutorials,,
1,0,1wzEnBtfoiM,,,,,,,,0.0,93.0,Teri Galiyan,UC8JGJmLrRlz5Kf9GguiCq6g,20180526,One String by Priyanka Ravindran,,
1,0,243DTfRaRDI,,,,,,,,0.0,94.0,"Tum Yahin, Mai Yahin | Avni Kulshreshtha | Original Composition",UChYG9VnF6VjXy4IJMwyt9hA,20190618,Avni Kulshreshtha,,
1,0,24IHsFxiSyQ,,,,,,,,0.0,160.0,BAATEIN YE KABHI NA | ARIJIT SINGH | BARITONE UKULELE COVER,UCpxZQKj_Gwldx5vOYnRHIIw,20200911,Ukulele Adda,,
1,0,2A6_dtN-nIA,,,,,,,,0.0,100.0,Uyiril Thodum,UC8JGJmLrRlz5Kf9GguiCq6g,20190501,One String by Priyanka Ravindran,,
1,0,2EOKP1Dex6k,,,,,,,,0.0,524.0,High G & Low G Ukulele Strings | Popular Brands | How To Change Strings? BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20200412,BollyUke - Bollywood Ukulele Tutorials,,
1,0,2F22j6yoHxg,,,,,,,,0.0,163.0,Ocean (Anuv Jain) -  Easy Ukulele Chords | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20200402,ukeguide,,
1,0,2KFvKlNxftU,,,,,,,,0.0,198.0,Budapest & Roobaroo Mashup-Ukelele Cover(LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200112,One String by Priyanka Ravindran,,
1,0,2KG18DVjFXA,,,,,,,,0.0,318.0,Sundari Neeyum | Michael Madana Kama Rajan | Duet full song,UCpaXVJBBAK6AA_DBi43c54A,20200130,Arathi Unnikrishnan,,
1,0,2Sl99Ys0fDM,,,,,,,,0.0,311.0,how to play fingerpicking on ukulele for beginners.,UCCHSNlm8UTsY_8sUoEAH5sA,20201105,Hassan Khan,,
1,0,2WgUf76NSpc,,,,,,,,0.0,2338.0,Chord Strumming Exercise 2 | BollyUke Live,UCXNmFZc8m5w0tQbpMs6rGyA,20200318,BollyUke - Bollywood Ukulele Tutorials,,
1,0,2b0Omog853Y,,,,,,,,0.0,102.0,Michael Jackson - Billie Jean - ukulele acoustic cover - Hassan khan.,UCCHSNlm8UTsY_8sUoEAH5sA,20201216,Hassan Khan,,
1,0,2pF7QNvSHYg,,,,,,,,0.0,217.0,Udi | Guzarish | Sayali Tank Cover,UCJjV2CHB58Xerdqbwyka7QA,20180729,Sayali Tank,,
1,0,36MJO2l01vU,,,,,,,,0.0,82.0,Tera Yaar Hu Main,UC8JGJmLrRlz5Kf9GguiCq6g,20180314,One String by Priyanka Ravindran,,
1,0,3CM8bbyPpNc,,,,,,,,0.0,394.0,Vault UK200 Vs  Kala Makala MK-T | Detailed Comparison | BollyUke,UCXNmFZc8m5w0tQbpMs6rGyA,20190907,BollyUke - Bollywood Ukulele Tutorials,,
1,0,3Co9hqsGKOc,,,,,,,,0.0,259.0,Kannana Kanne | Viswasam,UCpaXVJBBAK6AA_DBi43c54A,20190912,Arathi Unnikrishnan,,
1,0,3DjQuEUSIL4,,,,,,,,0.0,74.0,Tu Jo Mila,UC8JGJmLrRlz5Kf9GguiCq6g,20180516,One String by Priyanka Ravindran,,
1,0,3NrWgxQ_0Ag,,,,,,,,0.0,217.0,Kaisi paheli zindagani Cover  | Ukulele Cover | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20181215,Sayali Tank,,
1,0,3cf1Sym11zo,,,,,,,,0.0,106.0,Munjane Manjalli-Ukelele Cover(LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200204,One String by Priyanka Ravindran,,
1,0,3jV_LdymtvQ,,,,,,,,0.0,3630.0,Catch up!,UC8JGJmLrRlz5Kf9GguiCq6g,20201213,One String by Priyanka Ravindran,,
1,0,3qS7xXJe4lM,,,,,,,,0.0,261.0,Do I play Guitar?? Where did I learn Ukulele???,UCJjV2CHB58Xerdqbwyka7QA,20191207,Sayali Tank,,
1,0,3t4bcY1JodQ,,,,,,,,0.0,132.0,QnA session - 1000 subs special ❤️,UCTxnAa2uGE2lk1CSfL8Amjw,20210111,the chashmish,,
1,0,4-yYWTcG7LY,,,,,,,,0.0,232.0,Ghar More Pardesiya | Kalank | Cover | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20190727,Shivanaay,,
1,0,4088xEtYmnQ,,,,,,,,0.0,251.0,Vaathil Pazhuthilooden | Idanazhiyil Oru Kaalocha,UCpaXVJBBAK6AA_DBi43c54A,20190513,Arathi Unnikrishnan,,
1,0,41A-ImER7AQ,,,,,,,,0.0,281.0,Lag Jaa Gale and Can't Help Falling In Love Mashup | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20190106,Sayali Tank,,
1,0,45c82BipJx4,,,,,,,,0.0,30.0,Agar Tum Saath Ho | YouTube Shorts | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20210316,Shivanaay,,
1,0,46To20f1RTU,,,,,,,,0.0,646.0,Khush To Hai Na (Osho Jain ) - Hindi Ukulele | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20200314,ukeguide,,
1,0,4Bo8GxtqNFw,,,,,,,,0.0,210.0,O Mehrama - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200217,One String by Priyanka Ravindran,,
1,0,4HI2U4I6yH8,,,,,,,,0.0,262.0,Bekhayali,UC8JGJmLrRlz5Kf9GguiCq6g,20191002,One String by Priyanka Ravindran,,
1,0,4I3W0Z2lpi0,,,,,,,,0.0,93.0,Kalank title track,UC8JGJmLrRlz5Kf9GguiCq6g,20190804,One String by Priyanka Ravindran,,
1,0,4K-xYqSr28Q,,,,,,,,0.0,652.0,Ukulele Drills (Warm up Exercises) to do everyday,UCJjV2CHB58Xerdqbwyka7QA,20201202,Sayali Tank,,
1,0,4N8S5mPk-EU,,,,,,,,0.0,141.0,All about Ukulele - Buy Ukulele online for cheap 2020,UCTxnAa2uGE2lk1CSfL8Amjw,20201108,the chashmish,,
1,0,4TEZBske0dE,,,,,,,,0.0,275.0,Is it possible to learn uke on your own??,UCJjV2CHB58Xerdqbwyka7QA,20200125,Sayali Tank,,
1,0,4VxlBwN7uZY,,,,,,,,0.0,77.0,Paris,UC8JGJmLrRlz5Kf9GguiCq6g,20180805,One String by Priyanka Ravindran,,
1,0,4Y7uA6yGTz8,,,,,,,,0.0,169.0,Monta Re | Cover | ft. Aalap Khanolkar | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200724,Shivanaay,,
1,0,4ZDlnUcxvxo,,,,,,,,0.0,66.0,Ae Dil Hai Mushkil,UC8JGJmLrRlz5Kf9GguiCq6g,20180106,One String by Priyanka Ravindran,,
1,0,4degmQ4qymI,,,,,,,,0.0,379.0,A Song Through google Translate | Pehli Nazar mein | Google Translated Songs | Sayali Tank,UCJjV2CHB58Xerdqbwyka7QA,20190330,Sayali Tank,,
1,0,4lSd2vFcDMM,,,,,,,,0.0,183.0,How to play D chord on Ukulele | #21daysofukechords,UCJjV2CHB58Xerdqbwyka7QA,20190704,Sayali Tank,,
1,0,4lV8h-kvxGs,,,,,,,,0.0,168.0,Super Trouper | ABBA | Ukulele Cover | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200710,Shivanaay,,
1,0,4lbUC9Kw_AQ,,,,,,,,0.0,198.0,"Pachtaoge | Arijit Singh | Vicky Kaushal, Nora Fatehi | Cover | Shivanaay",UCMsX4epw3cck3D3Jy0oy_zg,20190824,Shivanaay,,
1,0,4qXptNcrfoI,,,,,,,,0.0,58.0,Chandravadana,UC8JGJmLrRlz5Kf9GguiCq6g,20171130,One String by Priyanka Ravindran,,
1,0,4s_bn94Nn28,,,,,,,,0.0,289.0,Chinna Chinna Asai | Roja,UCpaXVJBBAK6AA_DBi43c54A,20190530,Arathi Unnikrishnan,,
1,0,57v15m5q098,,,,,,,,0.0,70.0,Song for today-I'm just a sad song,UC8JGJmLrRlz5Kf9GguiCq6g,20171119,One String by Priyanka Ravindran,,
1,0,5HlS3H3E4WY,,,,,,,,0.0,130.0,BollyUke | Ukebox Ep.3 | 1st Anniversary Giveaway (HINDI),UCXNmFZc8m5w0tQbpMs6rGyA,20181212,BollyUke - Bollywood Ukulele Tutorials,,
1,0,5I4hcZ46ysw,,,,,,,,0.0,139.0,How to play Gm chord on Ukulele | #21daysohukechords,UCJjV2CHB58Xerdqbwyka7QA,20190714,Sayali Tank,,
1,0,5NRm9ueLPls,,,,,,,,0.0,55.0,Tujh mein rab dikhta hai,UC8JGJmLrRlz5Kf9GguiCq6g,20190205,One String by Priyanka Ravindran,,
1,0,5R5664BXbOo,,,,,,,,0.0,51.0,Sweet Child O Mine,UC8JGJmLrRlz5Kf9GguiCq6g,20181226,One String by Priyanka Ravindran,,
1,0,5ZGJigWt380,,,,,,,,0.0,118.0,Tinka Tinka | Karam | Alisha Chinoy | Ukulele Cover,UChYG9VnF6VjXy4IJMwyt9hA,20200613,Avni Kulshreshtha,,
1,0,5j2jRQcc3NI,,,,,,,,0.0,54.0,Song for today-Ajeeb Dastaan,UC8JGJmLrRlz5Kf9GguiCq6g,20171120,One String by Priyanka Ravindran,,
1,0,5kWnG3gtnK0,,,,,,,,0.0,107.0,The Story Of My Life,UC8JGJmLrRlz5Kf9GguiCq6g,20180110,One String by Priyanka Ravindran,,
1,0,5ng9XDZzcAU,,,,,,,,0.0,75.0,Main Phir Bhi Tumko Chahungi,UC8JGJmLrRlz5Kf9GguiCq6g,20180404,One String by Priyanka Ravindran,,
1,0,5oZM6Z4g3KY,,,,,,,,0.0,253.0,Kalank (Title Track) | Cover | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20190817,Shivanaay,,
1,0,5zr8zCbXHFs,,,,,,,,0.0,167.0,Tum Ho Toh - Ukelele Cover(LIVE),UC8JGJmLrRlz5Kf9GguiCq6g,20200208,One String by Priyanka Ravindran,,
1,0,61ypyJd2JLc,,,,,,,,0.0,314.0,Fingerstyle?? Fun facts??,UCJjV2CHB58Xerdqbwyka7QA,20200111,Sayali Tank,,
1,0,684DOhLD2bY,,,,,,,,0.0,149.0,Masakali - Ukelele Cover,UC8JGJmLrRlz5Kf9GguiCq6g,20200411,One String by Priyanka Ravindran,,
1,0,68vw3QATYlc,,,,,,,,0.0,165.0,ukulele and kazoo cover - choo Kar mere man ko - Hassan khan,UCCHSNlm8UTsY_8sUoEAH5sA,20201125,Hassan Khan,,
1,0,6BijYSNeKHo,,,,,,,,0.0,162.0,MERE RANG MEIN RANGNE WALI | UKULELE COVER | TRIBUTE TO SPB,UCpxZQKj_Gwldx5vOYnRHIIw,20200930,Ukulele Adda,,
1,0,6CgIcUIyYpo,,,,,,,,0.0,38.0,Pularan Neram Janavathilkkal | Malayalam Music Shorts | #shorts | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20201209,Arathi Unnikrishnan,,
1,0,6HJs4ks9kko,,,,,,,,0.0,140.0,Bol Do Na Zara | Azhar | Instrumental | Karaoke |,UChYG9VnF6VjXy4IJMwyt9hA,20170704,Avni Kulshreshtha,,
1,0,6K81gohfzcg,,,,,,,,0.0,152.0,Thendral Vandhu + Endhamme Chundathu Mashup | Short Unplugged Cover | Arathi Unnikrishnan,UCpaXVJBBAK6AA_DBi43c54A,20200924,Arathi Unnikrishnan,,
1,0,6PgRrWA1pUQ,,,,,,,,0.0,76.0,Tere sang yaara,UC8JGJmLrRlz5Kf9GguiCq6g,20180515,One String by Priyanka Ravindran,,
1,0,6VJZ_lCiImg,,,,,,,,0.0,806.0,20 days of 2020 | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20201230,Shivanaay,,
1,0,6XIDPxMWzNE,,,,,,,,0.0,116.0,8 WAYS TO PLAY DDLJ on UKULELE (Easy - Hard)  | ukeguide,UCtYAlKT4ZHsP37o8d7gIjkQ,20190905,ukeguide,,
1,0,6Xge59erN0Q,,,,,,,,0.0,60.0,Mundhinam Partheney,UC8JGJmLrRlz5Kf9GguiCq6g,20190123,One String by Priyanka Ravindran,,
1,0,6d4MEWHVWjw,,,,,,,,0.0,70.0,O Sanam,UC8JGJmLrRlz5Kf9GguiCq6g,20190223,One String by Priyanka Ravindran,,
1,0,6gi1r1Jbggw,,,,,,,,0.0,216.0,Ajeeb Dastan Hai Yeh | Ukulele Cover,UCJjV2CHB58Xerdqbwyka7QA,20190323,Sayali Tank,,
1,0,6luJ3LKu0hg,,,,,,,,0.0,18.0,My Uke Diaries! |  New Segment Intro | Ukulele Covers | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20191001,Shivanaay,,
1,0,6sKf7XD2uKY,,,,,,,,0.0,97.0,Vaaste,UC8JGJmLrRlz5Kf9GguiCq6g,20190526,One String by Priyanka Ravindran,,
1,0,6vk-16-ILwE,,,,,,,,0.0,161.0,New Year Gift for YOU!!!,UC8LY9RfQk75FaLSqV2b8aKg,20200104,heyitzola,,
1,0,7BBOc8GJ4pk,,,,,,,,0.0,73.0,Binte Dil,UC8JGJmLrRlz5Kf9GguiCq6g,20190318,One String by Priyanka Ravindran,,
1,0,7KGdd5L8ilk,,,,,,,,0.0,108.0,Madhu Pole,UC8JGJmLrRlz5Kf9GguiCq6g,20190608,One String by Priyanka Ravindran,,
1,0,7VdcKgv6nSM,,,,,,,,0.0,165.0,Like I'm Gonna Lose You ( Cover ),UChYG9VnF6VjXy4IJMwyt9hA,20170531,Avni Kulshreshtha,,
1,0,7hkFXZ3YQn0,,,,,,,,0.0,124.0,Ennodu Nee Irundhaal,UC8JGJmLrRlz5Kf9GguiCq6g,20191126,One String by Priyanka Ravindran,,
1,0,7htp8hSfZmw,,,,,,,,0.0,104.0,Jashn-E-Bahara from Jodhaa Akbar | Ukulele Cover | Shivanaay,UCMsX4epw3cck3D3Jy0oy_zg,20200626,Shivanaay,,
1,0,7izWifJWVEw,,,,,,,,0.0,386.0,Youtube a career or Just a Hobby ??,UCJjV2CHB58Xerdqbwyka7QA,20191102,Sayali Tank,,
1,0,7mzCuDau7Pk,,,,,,,,0.0,333.0,Maalayil Yaro Manathodu Pesa | Chatriyan,UCpaXVJBBAK6AA_DBi43c54A,20190405,Arathi Unnikrishnan,,
